"","left","prediction"
"8018",0,0.0456892531407973
"8023",0,0.129875916953749
"8030",0,0.217847159340887
"8036",0,0.102388190356947
"8039",0,0.0890427469500495
"8040",0,0.215146108852868
"8041",0,0.154170598320471
"8043",0,0.0785006233347229
"8045",0,0.192844130194306
"8046",0,0.227557370448507
"8048",0,0.0735090865997674
"8051",0,0.20500252748018
"8054",0,0.114009313197925
"8062",0,0.618190956340782
"8063",0,0.792719418831764
"8064",0,0.226396188039818
"8073",0,0.237117200695382
"8078",0,0.265207160785965
"8086",0,0.077078403204868
"8090",0,0.136199623406168
"8091",0,0.347700272514366
"8092",0,0.181662457624674
"8095",0,0.177902541187776
"8097",0,0.0261444643994408
"8099",0,0.151439882581106
"8101",0,0.0819018795820322
"8106",0,0.175274228442762
"8107",0,0.0499026396678206
"8108",0,0.0438871044480828
"8109",0,0.115126621165163
"8116",0,0.150704723650978
"8121",0,0.0815842716912135
"8127",0,0.156450004465634
"8133",0,0.298083009563376
"8139",0,0.158502491813893
"8140",0,0.0481241961412742
"8141",0,0.0178584600377842
"8143",0,0.0784130431401877
"8144",0,0.0225884537437758
"8146",0,0.069555580134761
"8153",0,0.0397361878268777
"8155",0,0.0122964338802815
"8159",0,0.0574229360000414
"8161",0,0.091025150758762
"8164",0,0.159801484010327
"8167",0,0.606059729385429
"8169",0,0.19849859834697
"8171",0,0.0989831113264358
"8174",0,0.122666019163626
"8178",0,0.35079862124802
"8185",0,0.252206964036262
"8189",0,0.110301523068314
"8190",0,0.23410454713463
"8194",0,0.604227078926873
"8196",0,0.0971657951889021
"8200",0,0.0393884660038118
"8208",0,0.033186772562292
"8216",0,0.314168324563381
"8217",0,0.510861472511459
"8218",0,0.00965524007864657
"8223",0,0.151606161984433
"8224",0,0.200496692942434
"8226",0,0.0565960264703984
"8230",0,0.0416393146192136
"8239",0,0.0770843266736077
"8240",0,0.03027987803258
"8243",0,0.151240267832765
"8245",0,0.302175293231968
"8255",0,0.0693254209901161
"8260",0,0.0123049250958296
"8262",0,0.206037554692869
"8263",0,0.221584633001614
"8268",0,0.0505125569511245
"8279",0,0.43569141586372
"8284",0,0.764968906472542
"8286",0,0.0975658859564644
"8289",0,0.0561611731902469
"8291",0,0.268782932238375
"8292",0,0.0989650267301046
"8293",0,0.138348431431219
"8301",0,0.171154692999899
"8303",0,0.241099833624016
"8305",0,0.24144166053559
"8306",0,0.0492502904693271
"8307",0,0.567633612427231
"8336",0,0.201208186709745
"8341",0,0.0704757105141728
"8343",0,0.0592606433487545
"8351",0,0.0232238964303726
"8353",0,0.00861777589279544
"8356",0,0.460873045522145
"8362",0,0.182537296500314
"8363",0,0.197540500154983
"8367",0,0.157351546952023
"8368",0,0.0210741122525562
"8372",0,0.149393415741935
"8373",0,0.414576453583422
"8384",0,0.0511477317851994
"8390",0,0.121194321904314
"8392",0,0.220732273649141
"8393",0,0.135901258119837
"8395",0,0.151241176818168
"8397",0,0.158376981182354
"8399",0,0.0812243390499433
"8408",0,0.0419302230776557
"8409",0,0.307769610715087
"8413",0,0.0494159014680446
"8415",0,0.0820495997607781
"8418",0,0.110089108760155
"8428",0,0.225532604099189
"8444",0,0.496014571689226
"8445",0,0.0685887126854113
"8455",0,0.0159663789068847
"8456",0,0.141906919533523
"8457",0,0.328103048418173
"8464",0,0.0283332364587839
"8468",0,0.0263348826592836
"8474",0,0.029801995609455
"8476",0,0.295572136396293
"8480",0,0.0553408774812591
"8482",0,0.0666927478394608
"8486",0,0.0923731563020657
"8488",0,0.0684666436525797
"8491",0,0.0770542917403806
"8498",0,0.0994165857927291
"8499",0,0.0605213136037132
"8500",0,0.214039865239949
"8505",0,0.249405106542271
"8509",0,0.200764543820403
"8511",0,0.226611711022805
"8516",0,0.0800207038924785
"8534",0,0.112079837700628
"8536",0,0.285151320991301
"8548",0,0.0952930243699495
"8557",0,0.0198733702904433
"8559",0,0.211398209192842
"8562",0,0.268107305754438
"8567",0,0.425164119495739
"8568",0,0.152417058926909
"8569",0,0.0785459536821115
"8576",0,0.0855234303304392
"8580",0,0.156516222331598
"8585",0,0.059291452139479
"8589",0,0.0405613574638631
"8590",0,0.151529081561903
"8591",0,0.0812427128552664
"8593",0,0.205058244118298
"8598",0,0.216975565329864
"8601",0,0.267272974635864
"8605",0,0.0563240691392339
"8606",0,0.283139725615226
"8626",0,0.0596954561386746
"8627",0,0.379182679211777
"8631",0,0.0147840676883796
"8640",0,0.164930429319865
"8642",0,0.0775020754501669
"8644",0,0.0949884561342398
"8645",0,0.0889558050205512
"8648",0,0.10859186631149
"8650",0,0.181150226161686
"8654",0,0.342004906474074
"8656",0,0.0289961132603947
"8657",0,0.460574756653091
"8658",0,0.0809955944843479
"8660",0,0.190158399955613
"8661",0,0.0695732858311098
"8664",0,0.329430166250498
"8672",0,0.280614928747284
"8673",0,0.0657570427533628
"8684",0,0.620940793917385
"8686",0,0.0717295484964665
"8687",0,0.0970129843082744
"8693",0,0.0615959578034259
"8694",0,0.0590758668297224
"8695",0,0.190785001770409
"8698",0,0.12676810170971
"8706",0,0.601711593546664
"8708",0,0.0476392592467418
"8709",0,0.735318884061325
"8711",0,0.314959937247483
"8713",0,0.0550306302022352
"8716",0,0.37880561714188
"8717",0,0.388923514093789
"8718",0,0.0963660140936225
"8726",0,0.649598706958417
"8727",0,0.0647830350868935
"8733",0,0.203022058204116
"8744",0,0.0804432291015011
"8745",0,0.753408949111013
"8754",0,0.461876781027307
"8763",0,0.0169269096599695
"8764",0,0.0364612781354262
"8770",0,0.0267749643594013
"8778",0,0.0281200522421295
"8781",0,0.0172145555139996
"8785",0,0.184712269866659
"8786",0,0.110613686377642
"8788",0,0.0636087268756526
"8790",0,0.0404070425232885
"8793",0,0.229212725014832
"8794",0,0.320752237356317
"8796",0,0.504734599825338
"8799",0,0.597112263603623
"8807",0,0.572950610580583
"8809",0,0.52725700354433
"8811",0,0.205918697905003
"8814",0,0.0569555459893087
"8818",0,0.0473432416790018
"8821",0,0.786368629343174
"8826",0,0.402253388388745
"8830",0,0.148300701528544
"8832",0,0.0820118243395852
"8833",0,0.147188890667653
"8842",0,0.255220881860478
"8843",0,0.0618150594138736
"8845",0,0.594470765630172
"8855",0,0.165765156006122
"8857",0,0.0684986462622881
"8860",0,0.00836324593301318
"8871",0,0.0292015394924457
"8876",0,0.00424605389327194
"8879",0,0.033464351494812
"8880",0,0.102287839314207
"8881",0,0.0981453355198355
"8882",0,0.0407310320107553
"8883",0,0.660000604425362
"8885",0,0.119283845558186
"8886",0,0.105184295067945
"8890",0,0.36392997490757
"8893",0,0.471141475314339
"8904",0,0.0601679282776627
"8908",0,0.298285831726932
"8910",0,0.325948760568129
"8916",0,0.194856424124321
"8920",0,0.0484025992917209
"8921",0,0.16050937432567
"8926",0,0.0955537633456796
"8931",0,0.202476172016902
"8939",0,0.0622612076533605
"8941",0,0.365980060480367
"8943",0,0.0910926674975273
"8946",0,0.107833859879695
"8948",0,0.181617563268304
"8953",0,0.504525297113834
"8957",0,0.0434759680533933
"8960",0,0.121557128871346
"8962",0,0.0734902686742386
"8970",0,0.186494526905852
"8971",0,0.0433924010581648
"8974",0,0.127780612349305
"8979",0,0.47974126399947
"8980",0,0.304693298105199
"8981",0,0.338464299011022
"8984",0,0.21069810157798
"8986",0,0.136390831153327
"8987",0,0.180966099578856
"8991",0,0.0338738849539342
"8992",0,0.0293024819297328
"8996",0,0.174369231519388
"9008",0,0.120065076816588
"9012",0,0.556334358805706
"9013",0,0.339701588277922
"9014",0,0.58090849343895
"9015",0,0.0896167618605552
"9017",0,0.131864364570001
"9018",0,0.218116130309659
"9021",0,0.294246790805311
"9023",0,0.140906129364421
"9026",0,0.152919918689729
"9027",0,0.187365950968641
"9028",0,0.139956084752949
"9031",0,0.136024635236616
"9032",0,0.304409209673724
"9036",0,0.156127810711927
"9037",0,0.148739451028938
"9042",0,0.223067178561782
"9049",0,0.283383726099896
"9050",0,0.225232357006797
"9056",0,0.0189731414220054
"9058",0,0.107366362214325
"9064",0,0.502165771544892
"9070",0,0.611182415997745
"9076",0,0.0237730358299853
"9085",0,0.0322568269612876
"9087",0,0.174074689573956
"9088",0,0.135835530249628
"9097",0,0.0454264554222122
"9103",0,0.269653641234342
"9110",0,0.0712273586719918
"9113",0,0.110340367599329
"9132",0,0.740001619387682
"9133",0,0.122860375991196
"9136",0,0.24344690475868
"9137",0,0.0300225969534243
"9140",0,0.207640875428623
"9141",0,0.0748187729537718
"9144",0,0.291051427248582
"9145",0,0.333094030362296
"9149",0,0.204723934660547
"9150",0,0.0724379292608412
"9152",0,0.0660501593437789
"9154",0,0.210096743969682
"9158",0,0.250181892246115
"9160",0,0.0328360260623965
"9162",0,0.129426186426252
"9164",0,0.0539757332653018
"9168",0,0.720213430965099
"9170",0,0.582891362458754
"9173",0,0.32187646482417
"9178",0,0.190992735879909
"9181",0,0.108241302672719
"9186",0,0.175664492785353
"9193",0,0.0600205866978313
"9195",0,0.199656303583273
"9198",0,0.682599562234337
"9204",0,0.481341709308663
"9205",0,0.223675270806163
"9209",0,0.169343654007749
"9214",0,0.0922073778020682
"9216",0,0.220708293130642
"9218",0,0.0148118299184445
"9220",0,0.778487091641892
"9223",0,0.0162622528510098
"9230",0,0.0666145379221422
"9232",0,0.062221832808828
"9240",0,0.441225318902039
"9246",0,0.406579802161191
"9249",0,0.603699604218178
"9253",0,0.156472470751056
"9254",0,0.0528580754306975
"9260",0,0.122711451201758
"9262",0,0.0945524884166791
"9264",0,0.190695081151349
"9269",0,0.0808577969598782
"9272",0,0.10819463863727
"9273",0,0.0870701722365194
"9276",0,0.0298545623505224
"9279",0,0.502643862832208
"9283",0,0.804671861174051
"9293",0,0.708497485359549
"9298",0,0.0905721349229877
"9301",0,0.0496684134316902
"9303",0,0.13792976247764
"9305",0,0.234207696201675
"9307",0,0.0194861131297923
"9308",0,0.040743675941803
"9309",0,0.0237439719681634
"9313",0,0.232335632650475
"9318",0,0.0772161376068032
"9324",0,0.0907119215473169
"9326",0,0.152442968183596
"9329",0,0.394010939348943
"9351",0,0.208383698221999
"9355",0,0.140044806415843
"9356",0,0.160217143692648
"9362",0,0.320767704096783
"9363",0,0.331009480282452
"9364",0,0.313185091115285
"9366",0,0.179537076566207
"9371",0,0.014115729955116
"9373",0,0.659120373674214
"9379",0,0.0786729666200544
"9386",0,0.345021589120736
"9392",0,0.189191194843884
"9396",0,0.022590861670033
"9399",0,0.0676038150916342
"9406",0,0.0926428943964625
"9415",0,0.0415530237461043
"9424",0,0.128962206614285
"9428",0,0.053586576812683
"9432",0,0.22519196587103
"9438",0,0.0986556388066633
"9440",0,0.388530143846724
"9451",0,0.343207786583889
"9454",0,0.240564595972935
"9456",0,0.464249906426925
"9457",0,0.254299497221804
"9460",0,0.044430986628331
"9472",0,0.0588632789655105
"9482",0,0.652568892410973
"9483",0,0.261654024415645
"9484",0,0.295479546782023
"9485",0,0.0377440487060813
"9486",0,0.201649369256287
"9488",0,0.406226206749067
"9490",0,0.124930624478009
"9491",0,0.0904941991505301
"9495",0,0.266493621589345
"9498",0,0.173748138163397
"9501",0,0.167235144825948
"9505",0,0.28578137318451
"9509",0,0.412164043588273
"9511",0,0.109534290078705
"9513",0,0.376109239031193
"9517",0,0.311775252234903
"9519",0,0.349110288903464
"9526",0,0.071341397170187
"9529",0,0.65205904650368
"9530",0,0.0681858563957035
"9538",0,0.0342225948410043
"9540",0,0.0342243200769492
"9545",0,0.0885970663159388
"9548",0,0.0740545603838112
"9549",0,0.224036855172418
"9558",0,0.0859839305379433
"9566",0,0.0722300125889138
"9575",0,0.24979723291705
"9576",0,0.02504868464913
"9578",0,0.12231046353942
"9579",0,0.335801717104308
"9583",0,0.325961745958028
"9585",0,0.351927730296266
"9586",0,0.0912697596319274
"9590",0,0.552241315583412
"9591",0,0.192379713825246
"9593",0,0.115077665005311
"9594",0,0.412967206599348
"9595",0,0.28427155773719
"9598",0,0.166228453355895
"9601",0,0.0824123503455562
"9602",0,0.133838974005058
"9606",0,0.513780694897587
"9607",0,0.0224360428562166
"9610",0,0.0182699907437718
"9611",0,0.188633092678733
"9614",0,0.0188772343390585
"9622",0,0.193661996122148
"9630",0,0.12300715899824
"9632",0,0.657333156698847
"9634",0,0.618352609152609
"9640",0,0.0968380903986554
"9646",0,0.140662590079026
"9653",0,0.249054267706282
"9660",0,0.123896135341496
"9664",0,0.035566341104625
"9665",0,0.0256288729492125
"9667",0,0.0713352446138927
"9668",0,0.101888496992316
"9669",0,0.413076208787863
"9686",0,0.152135774776682
"9695",0,0.0550665293715732
"9704",0,0.0583375007692701
"9706",0,0.0107878402958709
"9707",0,0.077284019269075
"9708",0,0.0293754949906745
"9711",0,0.0149403495079007
"9714",0,0.0159069414206459
"9715",0,0.182938064482337
"9716",0,0.225832482526985
"9720",0,0.237914895856247
"9722",0,0.0586550491982006
"9723",0,0.137667184862369
"9724",0,0.510614253622832
"9737",0,0.0268912853074723
"9738",0,0.136480509073657
"9739",0,0.128958638712965
"9743",0,0.00779304979338238
"9751",0,0.186244481492081
"9753",0,0.159519922398318
"9754",0,0.109440344020406
"9757",0,0.130962193912807
"9759",0,0.0995718174564233
"9760",0,0.0103782389179376
"9764",0,0.35862820123657
"9767",0,0.0431829627646013
"9768",0,0.0521299334607189
"9772",0,0.14396640890687
"9774",0,0.0868681156679622
"9776",0,0.0450439941605273
"9778",0,0.0750554267560104
"9781",0,0.0178661847759075
"9782",0,0.487369264411192
"9784",0,0.0954537074169859
"9786",0,0.198701539732058
"9789",0,0.064573555003791
"9790",0,0.0643261526167627
"9795",0,0.0842796674598737
"9798",0,0.235151462141203
"9799",0,0.0792563673147787
"9801",0,0.102913747623167
"9810",0,0.230639826878968
"9812",0,0.0764942415627277
"9813",0,0.428499160948413
"9820",0,0.0125379138543498
"9840",0,0.192873195292502
"9841",0,0.0739280403186548
"9847",0,0.0942498791253107
"9849",0,0.143841570499536
"9850",0,0.0119449045597727
"9852",0,0.103841508760623
"9862",0,0.0653342136567149
"9868",0,0.292390747530778
"9874",0,0.0187625732350137
"9883",0,0.0932942726588038
"9884",0,0.143435195453509
"9891",0,0.182613668680323
"9900",0,0.129209701861646
"9901",0,0.0330189209317932
"9902",0,0.0521764271599418
"9908",0,0.409759833302554
"9910",0,0.0265470835445724
"9914",0,0.490657103041562
"9917",0,0.120495461205982
"9919",0,0.188466431974295
"9920",0,0.0261125480807095
"9921",0,0.088584541301221
"9923",0,0.0635292839489419
"9927",0,0.0838136707607205
"9936",0,0.1688608989275
"9939",0,0.0665912596034991
"9942",0,0.0505190550893125
"9945",0,0.13988442229843
"9951",0,0.1200980492978
"9954",0,0.168805034672725
"9957",0,0.302304343127426
"9959",0,0.0542522098875496
"9961",0,0.24881930994337
"9964",0,0.0201300068524928
"9982",0,0.0571371063320057
"9984",0,0.107444353931394
"9987",0,0.382716731498945
"9990",0,0.225257528491582
"9994",0,0.109781995690082
"10000",0,0.599056702336357
"10001",0,0.00590489780056782
"10008",0,0.725213895491031
"10013",0,0.0228770080870226
"10016",0,0.0793242220822516
"10023",0,0.0482935664042678
"10025",0,0.163772507019755
"10029",0,0.0675974568054376
"10036",0,0.460483194752217
"10056",0,0.117178443426368
"10058",0,0.0596576518674826
"10061",0,0.114763745453851
"10070",0,0.0779647505631684
"10073",0,0.00572071878912466
"10074",0,0.0616239190674632
"10076",0,0.0279288783562672
"10091",0,0.51920806117993
"10093",0,0.154017157796081
"10097",0,0.493266898552448
"10098",0,0.687521062648132
"10109",0,0.0313187303332239
"10121",0,0.0666242373449061
"10129",0,0.00463675937154807
"10132",0,0.757443558447834
"10136",0,0.0499001005562429
"10147",0,0.252461917079088
"10151",0,0.170801948264082
"10156",0,0.0874368488946982
"10157",0,0.0262750855797157
"10168",0,0.329032465525792
"10169",0,0.0126322091451492
"10171",0,0.0280564795888158
"10181",0,0.0887834672360371
"10183",0,0.0077359783845764
"10186",0,0.0154238891908882
"10188",0,0.0599917760791451
"10189",0,0.0916622232273855
"10191",0,0.020758285992485
"10194",0,0.240737659557092
"10195",0,0.0448601674535278
"10196",0,0.0232887618168043
"10203",0,0.12278178660404
"10206",0,0.227440073305968
"10208",0,0.0131584279083862
"10211",0,0.0262222732806479
"10212",0,0.0195517615314958
"10216",0,0.169006636938812
"10218",0,0.290898256261346
"10222",0,0.429569987043409
"10224",0,0.0796854214888608
"10225",0,0.485665814026949
"10227",0,0.088386176905246
"10228",0,0.0664170901410307
"10236",0,0.117139754300515
"10252",0,0.21159459814176
"10253",0,0.312726967607676
"10277",0,0.026433102676089
"10280",0,0.183385377419706
"10284",0,0.368249412047036
"10286",0,0.251651079223859
"10290",0,0.0662916611830595
"10291",0,0.267244150232163
"10299",0,0.158578486618016
"10312",0,0.177728226342608
"10322",0,0.10238467778819
"10323",0,0.0490573507710536
"10327",0,0.648278541539761
"10330",0,0.155558360509737
"10331",0,0.0519964165960222
"10334",0,0.0823805655244596
"10349",0,0.171700637728979
"10350",0,0.0742817949605036
"10355",0,0.162908701402985
"10358",0,0.310292780242057
"10361",0,0.610441346949048
"10362",0,0.0520675055487338
"10366",0,0.310619750321928
"10368",0,0.180982067102311
"10373",0,0.0342532656728805
"10383",0,0.308498398732754
"10385",0,0.268524801138318
"10386",0,0.0285225758172207
"10390",0,0.287039212682421
"10393",0,0.0512556087483908
"10394",0,0.10442345662559
"10397",0,0.100640857421611
"10401",0,0.104819508737473
"10406",0,0.592298228294325
"10407",0,0.229589907326011
"10409",0,0.110842873625327
"10416",0,0.0948989331252871
"10421",0,0.192022115419054
"10423",0,0.0875222098348308
"10437",0,0.0264900900662023
"10439",0,0.306990197084575
"10445",0,0.258930319028865
"10449",0,0.0672420490112775
"10450",0,0.677274719881
"10451",0,0.203866488037005
"10453",0,0.11593666006481
"10458",0,0.282182031421398
"10468",0,0.108818626211498
"10469",0,0.0550428698097453
"10471",0,0.0576725083108487
"10475",0,0.160245211230461
"10477",0,0.0501670921611509
"10478",0,0.0579761633831448
"10479",0,0.0266094112594084
"10484",0,0.225616273001393
"10485",0,0.179426349024051
"10490",0,0.347839094730634
"10492",0,0.469743447757191
"10503",0,0.186939205070588
"10511",0,0.222373891339442
"10513",0,0.0569769774348986
"10514",0,0.204458005450281
"10524",0,0.36964210846626
"10528",0,0.324004330212773
"10532",0,0.110878225301886
"10539",0,0.0946860666744231
"10544",0,0.495774052893493
"10549",0,0.531317815076989
"10553",0,0.0141036366076038
"10562",0,0.0323950478299969
"10563",0,0.253855827896705
"10565",0,0.10289435457942
"10575",0,0.0292613245384443
"10576",0,0.446273061700495
"10580",0,0.376711208240285
"10581",0,0.177666753312326
"10582",0,0.0742984832781606
"10586",0,0.0582427821013215
"10587",0,0.0188628167317751
"10588",0,0.116848325927074
"10589",0,0.0802012252984414
"10603",0,0.38115344613462
"10607",0,0.0504419138096534
"10612",0,0.237306964968729
"10614",0,0.0318731689087173
"10615",0,0.0706697404940961
"10616",0,0.0439692078676428
"10618",0,0.118540490261407
"10620",0,0.425063017100303
"10621",0,0.227618889344622
"10624",0,0.0609230036644613
"10630",0,0.373828396305917
"10631",0,0.0481624281069198
"10636",0,0.209799500214424
"10637",0,0.0385424381714697
"10638",0,0.0194493188290849
"10645",0,0.467978286213188
"10647",0,0.109076290571873
"10648",0,0.241019736186454
"10652",0,0.725306420655337
"10664",0,0.20663522224361
"10669",0,0.0889286612043468
"10672",0,0.145137579362287
"10678",0,0.050504979551207
"10686",0,0.233795330363501
"10687",0,0.184276815973012
"10689",0,0.126369798336593
"10694",0,0.111702691370373
"10697",0,0.112837101399354
"10698",0,0.0340134356060661
"10699",0,0.0484723932651429
"10701",0,0.19205675557554
"10702",0,0.634125892528734
"10705",0,0.20607043328191
"10711",0,0.0023964194122982
"10713",0,0.03835764683595
"10715",0,0.273577183563743
"10719",0,0.020801491262866
"10720",0,0.0100288375586615
"10723",0,0.226719439878998
"10727",0,0.761929720712354
"10735",0,0.219883036715038
"10745",0,0.6536381086484
"10746",0,0.106049148872276
"10749",0,0.602645437462312
"10750",0,0.0154487081844719
"10756",0,0.505333698126621
"10757",0,0.458037575430275
"10764",0,0.238132415502291
"10765",0,0.0342166161446175
"10768",0,0.660029802156343
"10770",0,0.0292067167046599
"10773",0,0.152412886521467
"10774",0,0.115088934144528
"10780",0,0.00528252062384676
"10781",0,0.0222269676807688
"10783",0,0.0990853971448677
"10795",0,0.143757518499105
"10796",0,0.177639577527397
"10799",0,0.160661846969521
"10801",0,0.485137853577089
"10805",0,0.0664335583181471
"10809",0,0.450733654047572
"10812",0,0.00745624974537962
"10814",0,0.206458620281878
"10815",0,0.0233535149121383
"10817",0,0.0904110857853246
"10820",0,0.0755904745505632
"10821",0,0.293626898957014
"10830",0,0.0667797999630725
"10832",0,0.095330357400831
"10833",0,0.175211429939011
"10835",0,0.099612772030719
"10840",0,0.215480712001027
"10850",0,0.207849848769269
"10851",0,0.0759062844033283
"10856",0,0.0393072525810075
"10863",0,0.792138215983901
"10873",0,0.762690305647094
"10877",0,0.429046419751154
"10879",0,0.0492835166905491
"10880",0,0.167309460252862
"10881",0,0.0659560847999658
"10884",0,0.376973787493022
"10890",0,0.0341827049790922
"10895",0,0.0692826841682085
"10904",0,0.0152139417011029
"10910",0,0.0401554189712039
"10915",0,0.0571770006192026
"10924",0,0.0787921427118663
"10927",0,0.12264313776076
"10929",0,0.0762461540833691
"10938",0,0.00256253550322918
"10950",0,0.204186094709373
"10954",0,0.253616629165287
"10957",0,0.187876423446186
"10958",0,0.0259016994042513
"10959",0,0.0691403655308269
"10961",0,0.085484155347336
"10962",0,0.0373846510651343
"10966",0,0.261600732611381
"10967",0,0.0905121657299445
"10975",0,0.296363723049488
"10979",0,0.0160951231035145
"10983",0,0.116202649015747
"10989",0,0.558586601649823
"10993",0,0.454211552281617
"10994",0,0.141933305552142
"10996",0,0.251904015861425
"11000",0,0.0649917241899156
"11010",0,0.238051858529312
"11011",0,0.615847480618467
"11015",0,0.492809656135198
"11018",0,0.0299751662217869
"11019",0,0.576935095839749
"11021",0,0.0543737030721255
"11023",0,0.0690378008672516
"11033",0,0.061071055001578
"11036",0,0.488081652007307
"11038",0,0.20893341049557
"11039",0,0.306823790283466
"11041",0,0.0837809464075288
"11043",0,0.0136989983373107
"11045",0,0.116532605208946
"11051",0,0.0845042053247078
"11053",0,0.127905970829206
"11056",0,0.210578330065263
"11060",0,0.223734909878181
"11061",0,0.0882599239450229
"11067",0,0.162359448346658
"11069",0,0.778926474902364
"11071",0,0.149693845356927
"11073",0,0.101669997125743
"11074",0,0.0735043875495292
"11078",0,0.023796658755485
"11084",0,0.208783820723983
"11088",0,0.357447089174746
"11099",0,0.102241998309419
"11103",0,0.0145807301699108
"11106",0,0.118985660491223
"11107",0,0.00833590100513513
"11111",0,0.610664978729394
"11114",0,0.0481093868660411
"11116",0,0.849583147366665
"11117",0,0.329863864656269
"11135",0,0.324109839652187
"11138",0,0.0364417428811347
"11139",0,0.0398494702303018
"11145",0,0.0715150562507329
"11155",0,0.0565226074631589
"11166",0,0.225623841656474
"11167",0,0.36996624322917
"11169",0,0.267261009782341
"11174",0,0.0708472189798103
"11179",0,0.215388493471017
"11180",0,0.00493302759074061
"11181",0,0.00935627146356243
"11192",0,0.374263280721715
"11194",0,0.173058274713644
"11196",0,0.892444363967594
"11202",0,0.264577219253472
"11205",0,0.067301707532202
"11208",0,0.513687100476657
"11210",0,0.611983461585987
"11212",0,0.68318521637674
"11215",0,0.0927118793638666
"11217",0,0.228745699244401
"11218",0,0.18909301720808
"11219",0,0.0216477664040658
"11221",0,0.0269575885685316
"11222",0,0.167116002254988
"11234",0,0.131171700751054
"11241",0,0.168112966446909
"11243",0,0.00493657779355989
"11256",0,0.0368870276404007
"11262",0,0.0507712565441606
"11267",0,0.199352866588338
"11268",0,0.163781576664962
"11272",0,0.124907427870478
"11281",0,0.0279524541527798
"11286",0,0.287493907755958
"11289",0,0.288419740658625
"11293",0,0.0816767825312082
"11295",0,0.367076905557504
"11307",0,0.672198787251774
"11310",0,0.276623134849243
"11312",0,0.716164672728096
"11315",0,0.183116842204996
"11316",0,0.171122896336661
"11318",0,0.121867210166485
"11320",0,0.117753419742586
"11326",0,0.211482062432589
"11334",0,0.0788973159870752
"11336",0,0.0169879838036449
"11338",0,0.36610374201406
"11353",0,0.370002304584545
"11356",0,0.0454361159260688
"11358",0,0.163172667915277
"11362",0,0.0471479307357597
"11363",0,0.179189863104423
"11367",0,0.0644707579153431
"11370",0,0.088575349938649
"11373",0,0.05349046268147
"11376",0,0.0283852977073715
"11380",0,0.130686147999743
"11387",0,0.0658847740349522
"11388",0,0.4427424091663
"11393",0,0.00359917591427571
"11394",0,0.0685185626689011
"11398",0,0.00757860053260881
"11400",0,0.27083531146606
"11405",0,0.0292502334726484
"11406",0,0.108926671547409
"11412",0,0.0440155611791447
"11414",0,0.647005221095868
"11418",0,0.462633386486501
"11420",0,0.114524496903969
"11424",0,0.0316630788528224
"11432",0,0.150707021626764
"11435",0,0.0423611535271124
"11439",0,0.813915368962926
"11445",0,0.0574832519490813
"11447",0,0.5390503137265
"11454",0,0.0219606158129171
"11455",0,0.0458605662454153
"11457",0,0.285869294133602
"11458",0,0.47628190915755
"11461",0,0.0220937275977514
"11462",0,0.0320242586669924
"11463",0,0.103065712349808
"11465",0,0.1490505910113
"11473",0,0.0835093026432317
"11476",0,0.215951465363983
"11479",0,0.126927410497643
"11481",0,0.124403465440916
"11489",0,0.093738462832266
"11490",0,0.0494304677831018
"11492",0,0.112828203695716
"11498",0,0.37269422703203
"11500",0,0.232777591443144
"11502",0,0.15521901917409
"11503",0,0.226843577124453
"11504",0,0.123435636892173
"11509",0,0.546392839522844
"11512",0,0.12810781794967
"11519",0,0.202672561840365
"11522",0,0.247354093422487
"11524",0,0.148643691187662
"11529",0,0.0420476675215816
"11535",0,0.192127764203635
"11538",0,0.196034576054663
"11539",0,0.412231049104785
"11546",0,0.0759112241738524
"11548",0,0.266690335030552
"11549",0,0.353179544722405
"11550",0,0.0142838400306338
"11556",0,0.012469435274403
"11562",0,0.407967950019731
"11567",0,0.541816420417406
"11568",0,0.561393423711264
"11573",0,0.357693656694868
"11576",0,0.144304133687498
"11582",0,0.854227480278828
"11588",0,0.302202816324733
"11590",0,0.239027662370658
"11597",0,0.360516267692495
"11604",0,0.0333439491279791
"11608",0,0.0151558158177246
"11611",0,0.0864707563271002
"11614",0,0.38856570741744
"11619",0,0.26045946479555
"11621",0,0.597709943538609
"11625",0,0.192263668478437
"11626",0,0.0605942264678497
"11632",0,0.280299092147352
"11635",0,0.112323872058289
"11638",0,0.216335618127752
"11646",0,0.303651618117122
"11648",0,0.198592643629046
"11649",0,0.358292726228841
"11654",0,0.231134981628803
"11656",0,0.266946591626423
"11659",0,0.34761657875325
"11663",0,0.075217463280812
"11666",0,0.0108420169872806
"11669",0,0.0608189280883482
"11676",0,0.389941442705267
"11677",0,0.104850706104617
"11681",0,0.330337524475872
"11683",0,0.429237815091688
"11694",0,0.819820045177042
"11698",0,0.0689437062221784
"11700",0,0.295784581733922
"11702",0,0.100750470712482
"11703",0,0.110049112906401
"11707",0,0.258277970923011
"11709",0,0.0191375549012887
"11713",0,0.0093728742455194
"11716",0,0.614332719856425
"11726",0,0.446856753492509
"11728",0,0.00488113714139192
"11734",0,0.00346538625147218
"11736",0,0.0838695914372174
"11740",0,0.364916486049278
"11741",0,0.0507511239609611
"11745",0,0.339889159428823
"11752",0,0.0169722481299575
"11754",0,0.697652990556643
"11757",0,0.011100980951606
"11759",0,0.0290527041898944
"11773",0,0.0700322086659242
"11774",0,0.0698708425266573
"11775",0,0.395627483784896
"11776",0,0.274304835395245
"11786",0,0.0474980275782061
"11789",0,0.00744307335367554
